Dagsetning: 2013/09/18 | Upphafstími: 15:46:15,091 | Lokatími: 15:46:16,291 | Mælitíðni (Hz): 1000 | Sample pr. channel: 100
Mæliferill: 1 | Stefna: Fram | Álag: Lóð | Fjarlægð frá enda: 20m
Upplýsingar: Hér koma einhverjar upplýsingar um verkefnið 
Annað: Hér er hægt að slá inn einhverjar aðrar upplýsingar

Analog input:
Dev1/ai0	Dev1/ai1	Dev1/ai2	Dev1/ai3	Dev1/ai4	Dev1/ai5	Dev1/ai6	Dev1/ai7	Dev1/ai16	Dev1/ai17	Dev1/ai18	Dev1/ai19	Dev1/ai20	Dev1/ai21	Dev1/ai22	Dev1/ai23	#Dev2/ai0	Dev2/ai1	Dev2/ai2	Dev2/ai3	Dev2/ai4	Dev2/ai5	Dev2/ai6	Dev2/ai7
0.001053	0.000856	0.000066	0.000197	0.000526	0.000559	0.000296	-0.000198	-0.000461	-0.000033	0.000329	0.000493	0.000066	0.000098	0.000625	0.000263	0.000094	0.001609	-0.003099	0.003419	-0.002737	-0.002342	0.001806	0.003189
0.001020	0.000823	0.000098	0.000164	0.000526	0.000526	0.000329	-0.000132	-0.000461	-0.000033	0.000395	0.000428	0.000066	0.000066	0.000592	0.000362	-0.000037	0.001806	-0.002967	0.003024	-0.002111	-0.002802	0.001642	0.003518
0.001020	0.000823	0.000033	0.000131	0.000493	0.000526	0.000395	-0.000033	-0.000428	-0.000066	0.000428	0.000362	0.000131	0.000066	0.000592	0.000395	-0.000136	0.001839	-0.002737	0.002498	-0.001420	-0.003198	0.001411	0.003749
0.000954	0.000757	-0.000033	0.000033	0.000461	0.000493	0.000493	0.000066	-0.000428	-0.000066	0.000461	0.000296	0.000098	0.000033	0.000592	0.000493	-0.000301	0.001872	-0.002506	0.002037	-0.000729	-0.003560	0.001148	0.003880
0.000889	0.000724	-0.000099	-0.000033	0.000395	0.000461	0.000395	0.000230	-0.000428	-0.000000	0.000493	0.000263	0.000164	-0.000000	0.000493	0.000526	-0.000301	0.001839	-0.002177	0.001477	-0.000070	-0.003955	0.000917	0.004012
0.000856	0.000691	-0.000165	-0.000066	0.000296	0.000395	0.000461	0.000329	-0.000428	-0.000033	0.000493	0.000197	0.000197	0.000033	0.000461	0.000658	-0.000333	0.001839	-0.001914	0.000885	0.000654	-0.004218	0.000654	0.004045
0.000757	0.000691	-0.000132	-0.000165	0.000197	0.000395	0.000493	0.000362	-0.000362	0.000033	0.000526	0.000164	0.000197	0.000033	0.000395	0.000691	-0.000432	0.001708	-0.001453	0.000391	0.001280	-0.004448	0.000391	0.004045
0.000625	0.000526	-0.000165	-0.000198	0.000164	0.000362	0.000493	0.000428	-0.000362	-0.000033	0.000461	0.000131	0.000230	-0.000000	0.000329	0.000757	-0.000498	0.001576	-0.001124	-0.000202	0.002004	-0.004613	0.000160	0.003946
0.000526	0.000493	-0.000198	-0.000264	0.000033	0.000263	0.000526	0.000493	-0.000231	-0.000000	0.000493	0.000098	0.000296	-0.000000	0.000263	0.000757	-0.000498	0.001510	-0.000761	-0.000729	0.002596	-0.004712	-0.000136	0.003781
0.000428	0.000362	-0.000198	-0.000297	-0.000000	0.000263	0.000526	0.000592	-0.000165	0.000033	0.000493	0.000098	0.000296	-0.000000	0.000230	0.000757	-0.000465	0.001312	-0.000432	-0.001124	0.003255	-0.004712	-0.000432	0.003617
0.000296	0.000329	-0.000165	-0.000330	-0.000099	0.000197	0.000461	0.000592	-0.000099	0.000033	0.000461	0.000098	0.000362	0.000033	0.000197	0.000790	-0.000465	0.001115	-0.000037	-0.001617	0.003716	-0.004613	-0.000729	0.003386
0.000230	0.000263	-0.000198	-0.000395	-0.000198	0.000131	0.000428	0.000658	-0.000033	0.000033	0.000362	0.000131	0.000329	0.000033	0.000098	0.000790	-0.000432	0.000983	0.000259	-0.001979	0.004177	-0.004448	-0.001058	0.003090
0.000033	0.000131	-0.000165	-0.000395	-0.000297	0.000033	0.000428	0.000691	-0.000000	-0.000033	0.000362	0.000066	0.000395	-0.000000	0.000098	0.000724	-0.000432	0.000786	0.000555	-0.002309	0.004506	-0.004119	-0.001321	0.002728
-0.000033	0.000033	-0.000165	-0.000395	-0.000395	0.000033	0.000362	0.000625	0.000131	0.000033	0.000362	0.000098	0.000395	0.000033	-0.000000	0.000724	-0.000366	0.000555	0.000852	-0.002605	0.004769	-0.003724	-0.001617	0.002432
-0.000132	-0.000099	-0.000132	-0.000395	-0.000461	-0.000066	0.000362	0.000658	0.000164	-0.000033	0.000263	0.000164	0.000362	0.000066	-0.000000	0.000625	-0.000366	0.000424	0.001148	-0.002802	0.004967	-0.003296	-0.001881	0.002037
-0.000264	-0.000165	-0.000132	-0.000395	-0.000494	-0.000099	0.000296	0.000625	0.000263	-0.000033	0.000164	0.000066	0.000362	0.000098	-0.000066	0.000526	-0.000235	0.000226	0.001312	-0.002934	0.005000	-0.002737	-0.002177	0.001642
-0.000330	-0.000231	-0.000066	-0.000395	-0.000593	-0.000231	0.000230	0.000592	0.000329	-0.000066	0.000131	0.000098	0.000329	0.000164	-0.000066	0.000493	-0.000136	0.000062	0.001510	-0.003000	0.004967	-0.002111	-0.002539	0.001247
-0.000461	-0.000362	-0.000099	-0.000330	-0.000593	-0.000231	0.000164	0.000559	0.000395	-0.000033	0.000098	0.000098	0.000296	0.000197	-0.000132	0.000362	-0.000169	-0.000103	0.001675	-0.003000	0.004835	-0.001420	-0.002802	0.000852
-0.000560	-0.000395	-0.000033	-0.000264	-0.000659	-0.000362	0.000197	0.000461	0.000395	-0.000033	0.000033	0.000066	0.000230	0.000197	-0.000132	0.000296	-0.000136	-0.000268	0.001708	-0.002901	0.004604	-0.000761	-0.003033	0.000391
-0.000560	-0.000461	-0.000000	-0.000165	-0.000626	-0.000362	0.000131	0.000428	0.000493	-0.000000	-0.000033	0.000066	0.000230	0.000263	-0.000198	0.000230	-0.000004	-0.000366	0.001806	-0.002802	0.004308	-0.000004	-0.003165	0.000029
-0.000659	-0.000527	-0.000000	-0.000132	-0.000593	-0.000428	0.000066	0.000395	0.000526	-0.000033	-0.000099	0.000033	0.000131	0.000329	-0.000165	0.000098	-0.000004	-0.000432	0.001839	-0.002605	0.003880	0.000819	-0.003329	-0.000366
-0.000692	-0.000593	0.000066	-0.000033	-0.000626	-0.000461	-0.000066	0.000296	0.000493	-0.000000	-0.000132	-0.000000	0.000098	0.000329	-0.000198	-0.000000	0.000062	-0.000531	0.001839	-0.002375	0.003386	0.001576	-0.003461	-0.000663
-0.000725	-0.000560	0.000164	-0.000033	-0.000593	-0.000428	-0.000033	0.000197	0.000592	0.000033	-0.000165	0.000033	0.000033	0.000362	-0.000132	-0.000033	0.000127	-0.000630	0.001806	-0.002111	0.002827	0.002300	-0.003527	-0.001025
-0.000758	-0.000626	0.000131	0.000066	-0.000527	-0.000461	-0.000099	0.000164	0.000526	0.000098	-0.000165	-0.000000	-0.000033	0.000395	-0.000132	-0.000132	0.000193	-0.000630	0.001773	-0.001848	0.002201	0.003024	-0.003560	-0.001321
-0.000758	-0.000626	0.000230	0.000131	-0.000494	-0.000461	-0.000165	0.000066	0.000559	0.000098	-0.000165	-0.000033	-0.000132	0.000461	-0.000132	-0.000231	0.000259	-0.000630	0.001675	-0.001486	0.001576	0.003650	-0.003527	-0.001650
-0.000725	-0.000593	0.000230	0.000230	-0.000428	-0.000362	-0.000165	0.000033	0.000592	0.000197	-0.000165	-0.000000	-0.000132	0.000461	-0.000132	-0.000231	0.000292	-0.000630	0.001576	-0.001189	0.000950	0.004242	-0.003428	-0.001848
-0.000725	-0.000626	0.000296	0.000296	-0.000362	-0.000395	-0.000198	-0.000033	0.000559	0.000230	-0.000132	-0.000033	-0.000165	0.000526	-0.000099	-0.000264	0.000325	-0.000630	0.001444	-0.000827	0.000292	0.004769	-0.003296	-0.002111
-0.000659	-0.000593	0.000362	0.000395	-0.000231	-0.000362	-0.000231	-0.000066	0.000526	0.000263	-0.000132	-0.000099	-0.000231	0.000559	-0.000066	-0.000330	0.000358	-0.000564	0.001345	-0.000498	-0.000399	0.005098	-0.003099	-0.002276
-0.000560	-0.000527	0.000362	0.000493	-0.000099	-0.000330	-0.000198	-0.000066	0.000493	0.000329	-0.000132	-0.000099	-0.000165	0.000559	-0.000000	-0.000330	0.000358	-0.000564	0.001214	-0.000169	-0.001025	0.005460	-0.002835	-0.002407
-0.000527	-0.000461	0.000329	0.000526	-0.000033	-0.000231	-0.000198	-0.000099	0.000493	0.000362	-0.000099	-0.000132	-0.000231	0.000559	0.000066	-0.000297	0.000358	-0.000531	0.001049	0.000127	-0.001683	0.005658	-0.002473	-0.002539
-0.000527	-0.000428	0.000362	0.000592	0.000098	-0.000231	-0.000165	-0.000132	0.000493	0.000428	-0.000099	-0.000066	-0.000264	0.000526	0.000197	-0.000330	0.000358	-0.000531	0.000917	0.000490	-0.002243	0.005757	-0.002144	-0.002605
-0.000362	-0.000330	0.000362	0.000592	0.000230	-0.000165	-0.000198	-0.000132	0.000428	0.000493	-0.000099	-0.000132	-0.000231	0.000559	0.000164	-0.000264	0.000292	-0.000498	0.000720	0.000753	-0.002704	0.005691	-0.001749	-0.002737
-0.000330	-0.000297	0.000395	0.000625	0.000296	-0.000066	-0.000132	-0.000132	0.000395	0.000625	0.000033	-0.000165	-0.000231	0.000461	0.000230	-0.000231	0.000259	-0.000399	0.000555	0.001016	-0.003165	0.005559	-0.001288	-0.002770
-0.000132	-0.000198	0.000362	0.000691	0.000395	-0.000000	-0.000132	-0.000099	0.000362	0.000559	0.000033	-0.000165	-0.000165	0.000428	0.000296	-0.000231	0.000193	-0.000333	0.000391	0.001214	-0.003527	0.005329	-0.000827	-0.002737
-0.000066	-0.000033	0.000362	0.000724	0.000559	0.000066	-0.000066	-0.000066	0.000296	0.000625	0.000098	-0.000198	-0.000132	0.000428	0.000329	-0.000198	0.000094	-0.000301	0.000226	0.001411	-0.003856	0.004967	-0.000268	-0.002770
0.000098	-0.000000	0.000362	0.000724	0.000592	0.000131	-0.000033	-0.000033	0.000230	0.000691	0.000098	-0.000165	-0.000099	0.000395	0.000395	-0.000099	0.000094	-0.000235	0.000029	0.001543	-0.004053	0.004473	0.000226	-0.002737
0.000164	0.000131	0.000362	0.000658	0.000691	0.000164	-0.000000	-0.000000	0.000230	0.000691	0.000131	-0.000132	-0.000066	0.000395	0.000428	-0.000066	-0.000004	-0.000202	-0.000169	0.001708	-0.004185	0.003913	0.000819	-0.002638
0.000296	0.000164	0.000296	0.000691	0.000724	0.000296	0.000033	0.000066	0.000164	0.000691	0.000164	-0.000165	-0.000000	0.000296	0.000461	-0.000033	-0.000103	-0.000136	-0.000268	0.001806	-0.004185	0.003288	0.001378	-0.002572
0.000362	0.000263	0.000263	0.000691	0.000790	0.000329	0.000098	0.000098	0.000164	0.000658	0.000131	-0.000132	-0.000033	0.000230	0.000428	0.000033	-0.000136	-0.000103	-0.000498	0.001806	-0.004185	0.002596	0.001938	-0.002506
0.000461	0.000296	0.000263	0.000592	0.000856	0.000395	0.000131	0.000164	0.000131	0.000658	0.000164	-0.000165	0.000033	0.000164	0.000493	0.000066	-0.000235	-0.000037	-0.000630	0.001806	-0.004086	0.001839	0.002432	-0.002375
0.000559	0.000395	0.000230	0.000526	0.000856	0.000395	0.000131	0.000230	0.000098	0.000625	0.000197	-0.000099	0.000098	0.000131	0.000493	0.000131	-0.000301	-0.000004	-0.000729	0.001839	-0.003856	0.001115	0.002958	-0.002243
0.000559	0.000461	0.000164	0.000526	0.000790	0.000461	0.000230	0.000296	0.000066	0.000559	0.000230	-0.000099	0.000131	0.000098	0.000526	0.000197	-0.000366	-0.000004	-0.000827	0.001740	-0.003593	0.000325	0.003419	-0.002111
0.000658	0.000526	0.000098	0.000493	0.000856	0.000493	0.000230	0.000362	0.000033	0.000428	0.000164	-0.000066	0.000098	0.000033	0.000493	0.000230	-0.000432	0.000062	-0.000959	0.001708	-0.003198	-0.000465	0.003814	-0.001979
0.000658	0.000526	0.000033	0.000395	0.000823	0.000526	0.000263	0.000296	-0.000000	0.000395	0.000230	-0.000066	0.000164	0.000033	0.000461	0.000230	-0.000432	0.000094	-0.000992	0.001576	-0.002868	-0.001321	0.004209	-0.001782
0.000724	0.000559	-0.000000	0.000296	0.000790	0.000559	0.000296	0.000461	0.000066	0.000329	0.000263	-0.000000	0.000131	-0.000000	0.000428	0.000263	-0.000465	0.000127	-0.001025	0.001411	-0.002407	-0.002012	0.004506	-0.001617
0.000757	0.000559	-0.000066	0.000197	0.000691	0.000625	0.000329	0.000395	0.000033	0.000296	0.000329	0.000033	0.000230	-0.000066	0.000362	0.000296	-0.000465	0.000193	-0.001025	0.001214	-0.001979	-0.002737	0.004703	-0.001354
0.000724	0.000526	-0.000099	0.000098	0.000625	0.000592	0.000362	0.000395	-0.000000	0.000164	0.000296	0.000098	0.000197	-0.000033	0.000395	0.000362	-0.000432	0.000226	-0.001091	0.001148	-0.001486	-0.003395	0.004802	-0.001189
0.000724	0.000559	-0.000165	0.000033	0.000559	0.000625	0.000362	0.000428	0.000033	0.000098	0.000296	0.000230	0.000230	-0.000033	0.000296	0.000395	-0.000399	0.000226	-0.001058	0.000885	-0.000992	-0.003988	0.004868	-0.000893
0.000724	0.000526	-0.000231	-0.000033	0.000559	0.000658	0.000395	0.000428	-0.000000	-0.000000	0.000362	0.000263	0.000197	-0.000066	0.000263	0.000362	-0.000366	0.000259	-0.001058	0.000753	-0.000432	-0.004481	0.004802	-0.000630
0.000658	0.000526	-0.000231	-0.000132	0.000395	0.000658	0.000395	0.000428	0.000033	-0.000066	0.000362	0.000329	0.000230	-0.000066	0.000197	0.000428	-0.000301	0.000226	-0.000959	0.000490	0.000062	-0.004876	0.004637	-0.000333
0.000625	0.000461	-0.000231	-0.000132	0.000329	0.000625	0.000461	0.000362	-0.000000	-0.000165	0.000362	0.000395	0.000329	-0.000000	0.000164	0.000362	-0.000202	0.000259	-0.000926	0.000325	0.000588	-0.005173	0.004440	-0.000070
0.000592	0.000493	-0.000264	-0.000264	0.000263	0.000658	0.000493	0.000329	-0.000000	-0.000231	0.000395	0.000493	0.000296	-0.000033	0.000098	0.000395	-0.000103	0.000259	-0.000893	0.000062	0.001049	-0.005304	0.004111	0.000259
0.000526	0.000461	-0.000330	-0.000297	0.000164	0.000691	0.000493	0.000263	-0.000033	-0.000297	0.000428	0.000559	0.000263	-0.000000	0.000098	0.000395	-0.000103	0.000259	-0.000827	-0.000103	0.001477	-0.005436	0.003650	0.000621
0.000395	0.000329	-0.000297	-0.000362	0.000098	0.000625	0.000559	0.000263	-0.000000	-0.000330	0.000428	0.000592	0.000296	0.000098	0.000066	0.000428	-0.000037	0.000226	-0.000729	-0.000333	0.001872	-0.005403	0.003189	0.000950
0.000395	0.000296	-0.000330	-0.000461	-0.000033	0.000592	0.000526	0.000197	-0.000033	-0.000330	0.000461	0.000658	0.000263	0.000098	-0.000033	0.000461	0.000062	0.000193	-0.000597	-0.000498	0.002201	-0.005271	0.002629	0.001280
0.000329	0.000263	-0.000264	-0.000428	-0.000099	0.000658	0.000559	0.000098	-0.000033	-0.000362	0.000428	0.000757	0.000362	0.000164	-0.000033	0.000395	0.000127	0.000193	-0.000498	-0.000630	0.002498	-0.005041	0.002004	0.001675
0.000296	0.000197	-0.000231	-0.000461	-0.000165	0.000526	0.000592	0.000098	-0.000099	-0.000330	0.000428	0.000790	0.000395	0.000164	-0.000033	0.000395	0.000193	0.000193	-0.000432	-0.000794	0.002695	-0.004679	0.001280	0.002037
0.000197	0.000131	-0.000231	-0.000428	-0.000231	0.000493	0.000526	-0.000000	-0.000132	-0.000330	0.000428	0.000823	0.000428	0.000164	-0.000099	0.000428	0.000259	0.000160	-0.000366	-0.000959	0.002926	-0.004284	0.000687	0.002333
0.000164	0.000098	-0.000132	-0.000428	-0.000264	0.000493	0.000559	-0.000000	-0.000132	-0.000297	0.000461	0.000823	0.000395	0.000197	-0.000099	0.000329	0.000325	0.000160	-0.000235	-0.001058	0.003024	-0.003724	-0.000037	0.002629
0.000131	0.000033	-0.000033	-0.000428	-0.000330	0.000461	0.000461	-0.000066	-0.000165	-0.000264	0.000428	0.000823	0.000428	0.000230	-0.000099	0.000329	0.000358	0.000160	-0.000169	-0.001156	0.002991	-0.003198	-0.000794	0.002958
0.000066	0.000033	-0.000000	-0.000330	-0.000362	0.000395	0.000526	-0.000132	-0.000165	-0.000231	0.000428	0.000889	0.000428	0.000230	-0.000033	0.000329	0.000391	0.000127	-0.000070	-0.001255	0.002926	-0.002572	-0.001519	0.003189
-0.000000	-0.000033	0.000066	-0.000264	-0.000395	0.000329	0.000461	-0.000132	-0.000132	-0.000198	0.000395	0.000856	0.000461	0.000197	-0.000066	0.000362	0.000391	0.000127	0.000094	-0.001288	0.002893	-0.001881	-0.002210	0.003419
-0.000033	-0.000000	0.000164	-0.000231	-0.000362	0.000296	0.000428	-0.000165	-0.000198	-0.000099	0.000395	0.000856	0.000461	0.000197	-0.000066	0.000362	0.000457	0.000062	0.000127	-0.001255	0.002728	-0.001156	-0.002868	0.003584
-0.000033	-0.000033	0.000263	-0.000165	-0.000461	0.000230	0.000428	-0.000198	-0.000132	-0.000066	0.000428	0.000889	0.000493	0.000197	-0.000033	0.000230	0.000424	0.000127	0.000160	-0.001288	0.002531	-0.000498	-0.003527	0.003683
-0.000132	-0.000033	0.000362	-0.000033	-0.000362	0.000164	0.000329	-0.000198	-0.000165	-0.000000	0.000395	0.000790	0.000493	0.000197	-0.000033	0.000263	0.000424	0.000062	0.000259	-0.001288	0.002234	0.000226	-0.004053	0.003781
-0.000066	-0.000033	0.000395	0.000066	-0.000297	0.000098	0.000329	-0.000198	-0.000198	0.000131	0.000395	0.000757	0.000526	0.000230	-0.000000	0.000164	0.000424	0.000094	0.000325	-0.001222	0.001905	0.000950	-0.004514	0.003814
-0.000066	-0.000000	0.000526	0.000230	-0.000362	0.000033	0.000230	-0.000165	-0.000132	0.000164	0.000395	0.000658	0.000493	0.000230	-0.000000	0.000197	0.000424	0.000062	0.000391	-0.001189	0.001642	0.001609	-0.004876	0.003716
-0.000099	-0.000000	0.000592	0.000263	-0.000297	-0.000033	0.000164	-0.000165	-0.000132	0.000230	0.000329	0.000559	0.000493	0.000230	0.000066	0.000131	0.000391	0.000029	0.000391	-0.001058	0.001214	0.002234	-0.005173	0.003650
-0.000099	0.000066	0.000625	0.000362	-0.000264	-0.000099	0.000033	-0.000132	-0.000165	0.000362	0.000362	0.000526	0.000461	0.000296	0.000098	0.000164	0.000391	-0.000037	0.000424	-0.001058	0.000885	0.002794	-0.005337	0.003386
-0.000099	0.000098	0.000691	0.000461	-0.000165	-0.000132	0.000066	-0.000099	-0.000066	0.000362	0.000329	0.000461	0.000428	0.000296	0.000164	0.000131	0.000358	0.000029	0.000490	-0.000893	0.000522	0.003222	-0.005403	0.003090
-0.000099	0.000066	0.000757	0.000526	-0.000132	-0.000231	-0.000000	-0.000033	-0.000033	0.000461	0.000362	0.000362	0.000362	0.000395	0.000164	0.000066	0.000325	-0.000004	0.000490	-0.000761	0.000127	0.003650	-0.005271	0.002761
-0.000066	0.000131	0.000790	0.000592	-0.000066	-0.000297	-0.000099	-0.000033	-0.000033	0.000461	0.000263	0.000263	0.000329	0.000395	0.000230	0.000066	0.000292	-0.000070	0.000522	-0.000597	-0.000136	0.004045	-0.005107	0.002366
-0.000066	0.000164	0.000790	0.000658	-0.000033	-0.000297	-0.000132	0.000098	0.000066	0.000559	0.000230	0.000164	0.000296	0.000493	0.000263	0.000066	0.000226	-0.000070	0.000490	-0.000465	-0.000564	0.004209	-0.004909	0.001905
-0.000033	0.000197	0.000757	0.000691	0.000066	-0.000362	-0.000198	0.000098	0.000098	0.000559	0.000230	0.000066	0.000263	0.000526	0.000296	0.000033	0.000226	-0.000103	0.000522	-0.000366	-0.000860	0.004374	-0.004514	0.001411
-0.000000	0.000263	0.000757	0.000757	0.000066	-0.000428	-0.000264	0.000197	0.000098	0.000526	0.000230	-0.000033	0.000197	0.000592	0.000428	0.000033	0.000094	-0.000070	0.000522	-0.000169	-0.001091	0.004440	-0.004021	0.000885
-0.000000	0.000263	0.000724	0.000790	0.000164	-0.000362	-0.000297	0.000197	0.000164	0.000559	0.000230	-0.000132	0.000164	0.000658	0.000428	-0.000000	0.000127	-0.000136	0.000522	0.000029	-0.001387	0.004374	-0.003527	0.000325
0.000033	0.000263	0.000658	0.000856	0.000197	-0.000395	-0.000330	0.000263	0.000263	0.000592	0.000197	-0.000231	0.000131	0.000724	0.000428	-0.000000	0.000062	-0.000103	0.000522	0.000193	-0.001584	0.004275	-0.002868	-0.000235
0.000066	0.000296	0.000625	0.000823	0.000263	-0.000428	-0.000428	0.000296	0.000296	0.000559	0.000164	-0.000231	0.000066	0.000724	0.000526	-0.000000	0.000062	-0.000070	0.000490	0.000292	-0.001749	0.004045	-0.002210	-0.000794
0.000066	0.000329	0.000526	0.000823	0.000263	-0.000461	-0.000362	0.000362	0.000296	0.000526	0.000131	-0.000297	0.000033	0.000790	0.000559	-0.000000	-0.000037	-0.000070	0.000457	0.000424	-0.001881	0.003716	-0.001486	-0.001420
0.000098	0.000296	0.000526	0.000790	0.000296	-0.000461	-0.000428	0.000329	0.000296	0.000526	0.000131	-0.000362	0.000033	0.000823	0.000559	-0.000000	-0.000037	-0.000070	0.000424	0.000588	-0.001979	0.003386	-0.000761	-0.001979
0.000164	0.000329	0.000395	0.000691	0.000362	-0.000428	-0.000395	0.000395	0.000395	0.000493	0.000098	-0.000362	-0.000033	0.000856	0.000592	0.000033	-0.000103	-0.000070	0.000391	0.000720	-0.002012	0.002958	-0.000037	-0.002473
0.000164	0.000296	0.000362	0.000691	0.000362	-0.000428	-0.000330	0.000428	0.000461	0.000493	0.000066	-0.000362	-0.000066	0.000823	0.000559	0.000033	-0.000136	-0.000004	0.000358	0.000819	-0.001979	0.002498	0.000753	-0.003033
0.000230	0.000296	0.000263	0.000658	0.000395	-0.000362	-0.000362	0.000461	0.000493	0.000461	0.000066	-0.000395	-0.000066	0.000790	0.000625	0.000033	-0.000169	-0.000037	0.000325	0.000885	-0.001881	0.001938	0.001477	-0.003395
0.000197	0.000263	0.000197	0.000526	0.000362	-0.000362	-0.000264	0.000395	0.000526	0.000395	0.000033	-0.000330	-0.000033	0.000790	0.000592	-0.000033	-0.000169	-0.000037	0.000292	0.000983	-0.001881	0.001444	0.002135	-0.003823
0.000296	0.000230	0.000098	0.000428	0.000395	-0.000330	-0.000264	0.000428	0.000526	0.000362	0.000033	-0.000362	-0.000000	0.000724	0.000625	-0.000000	-0.000169	-0.000037	0.000193	0.001016	-0.001749	0.000917	0.002794	-0.004086
0.000329	0.000230	-0.000000	0.000395	0.000296	-0.000198	-0.000198	0.000362	0.000592	0.000329	-0.000000	-0.000330	-0.000033	0.000625	0.000625	-0.000000	-0.000202	0.000029	0.000160	0.001082	-0.001650	0.000292	0.003354	-0.004350
0.000296	0.000131	-0.000099	0.000296	0.000296	-0.000231	-0.000132	0.000428	0.000526	0.000263	-0.000000	-0.000264	-0.000099	0.000526	0.000526	0.000033	-0.000136	0.000029	0.000127	0.001049	-0.001486	-0.000235	0.003847	-0.004448
0.000362	0.000131	-0.000099	0.000230	0.000296	-0.000099	-0.000099	0.000395	0.000526	0.000263	-0.000000	-0.000165	-0.000033	0.000461	0.000493	0.000033	-0.000169	0.000029	0.000029	0.001049	-0.001288	-0.000729	0.004308	-0.004547
0.000362	0.000098	-0.000165	0.000098	0.000263	-0.000000	-0.000000	0.000395	0.000559	0.000131	-0.000000	-0.000132	-0.000000	0.000362	0.000461	0.000131	-0.000136	0.000062	-0.000037	0.001016	-0.001058	-0.001156	0.004604	-0.004481
0.000296	0.000033	-0.000198	-0.000000	0.000263	-0.000000	0.000098	0.000263	0.000559	0.000164	-0.000033	-0.000099	-0.000033	0.000263	0.000461	0.000131	-0.000136	0.000062	-0.000070	0.000885	-0.000893	-0.001650	0.004802	-0.004350
0.000296	0.000033	-0.000297	-0.000099	0.000230	0.000066	0.000164	0.000329	0.000526	0.000131	-0.000066	-0.000033	-0.000033	0.000197	0.000395	0.000131	-0.000136	0.000127	-0.000136	0.000885	-0.000663	-0.002012	0.004934	-0.004185
0.000362	-0.000000	-0.000297	-0.000165	0.000197	0.000164	0.000230	0.000263	0.000526	0.000098	0.000033	0.000066	-0.000000	0.000066	0.000296	0.000164	-0.000103	0.000062	-0.000202	0.000786	-0.000432	-0.002407	0.005000	-0.003823
0.000329	-0.000033	-0.000362	-0.000231	0.000098	0.000296	0.000263	0.000263	0.000493	0.000033	-0.000000	0.000098	-0.000033	-0.000066	0.000263	0.000230	-0.000103	0.000094	-0.000268	0.000687	-0.000202	-0.002704	0.004934	-0.003527
0.000296	-0.000000	-0.000362	-0.000297	0.000066	0.000296	0.000362	0.000263	0.000461	0.000033	-0.000033	0.000131	-0.000033	-0.000099	0.000230	0.000197	-0.000070	0.000094	-0.000301	0.000588	-0.000037	-0.002868	0.004736	-0.003066
0.000263	-0.000066	-0.000362	-0.000362	0.000033	0.000428	0.000395	0.000164	0.000428	-0.000000	-0.000033	0.000131	-0.000033	-0.000231	0.000197	0.000263	-0.000037	0.000094	-0.000366	0.000490	0.000160	-0.003066	0.004440	-0.002539
